time,sdate,stimestart,zone_start,stimeend,zone_end,price
2024-01-16 07:00:00,16.01.2024,07:00,CET,08:00,CET,11.477
2024-01-16 08:00:00,16.01.2024,08:00,CET,09:00,CET,14.411
2024-01-16 09:00:00,16.01.2024,09:00,CET,10:00,CET,13.86
2024-01-16 10:00:00,16.01.2024,10:00,CET,11:00,CET,12.2
2024-01-16 11:00:00,16.01.2024,11:00,CET,12:00,CET,11.0
2024-01-16 12:00:00,16.01.2024,12:00,CET,13:00,CET,10.343
2024-01-16 13:00:00,16.01.2024,13:00,CET,14:00,CET,9.498
2024-01-16 14:00:00,16.01.2024,14:00,CET,15:00,CET,9.6
2024-01-16 15:00:00,16.01.2024,15:00,CET,16:00,CET,11.025
2024-01-16 16:00:00,16.01.2024,16:00,CET,17:00,CET,11.139
2024-01-16 17:00:00,16.01.2024,17:00,CET,18:00,CET,12.815
2024-01-16 18:00:00,16.01.2024,18:00,CET,19:00,CET,12.731
2024-01-16 19:00:00,16.01.2024,19:00,CET,20:00,CET,11.177
2024-01-16 20:00:00,16.01.2024,20:00,CET,21:00,CET,9.549
2024-01-16 21:00:00,16.01.2024,21:00,CET,22:00,CET,8.621
2024-01-16 22:00:00,16.01.2024,22:00,CET,23:00,CET,8.204
2024-01-16 23:00:00,16.01.2024,23:00,CET,00:00,CET,7.769
2024-01-17 00:00:00,17.01.2024,00:00,CET,01:00,CET,7.161
2024-01-17 01:00:00,17.01.2024,01:00,CET,02:00,CET,7.152
2024-01-17 02:00:00,17.01.2024,02:00,CET,03:00,CET,7.069
2024-01-17 03:00:00,17.01.2024,03:00,CET,04:00,CET,6.974
2024-01-17 04:00:00,17.01.2024,04:00,CET,05:00,CET,6.947
2024-01-17 05:00:00,17.01.2024,05:00,CET,06:00,CET,7.106
2024-01-17 06:00:00,17.01.2024,06:00,CET,07:00,CET,7.509
2024-01-17 07:00:00,17.01.2024,07:00,CET,08:00,CET,8.439
2024-01-17 08:00:00,17.01.2024,08:00,CET,09:00,CET,9.65
2024-01-17 09:00:00,17.01.2024,09:00,CET,10:00,CET,10.616
2024-01-17 10:00:00,17.01.2024,10:00,CET,11:00,CET,11.033
2024-01-17 11:00:00,17.01.2024,11:00,CET,12:00,CET,11.11
2024-01-17 12:00:00,17.01.2024,12:00,CET,13:00,CET,11.771
2024-01-17 13:00:00,17.01.2024,13:00,CET,14:00,CET,12.17
2024-01-17 14:00:00,17.01.2024,14:00,CET,15:00,CET,12.174
2024-01-17 15:00:00,17.01.2024,15:00,CET,16:00,CET,12.546
2024-01-17 16:00:00,17.01.2024,16:00,CET,17:00,CET,12.856
2024-01-17 17:00:00,17.01.2024,17:00,CET,18:00,CET,14.052
2024-01-17 18:00:00,17.01.2024,18:00,CET,19:00,CET,12.359
2024-01-17 19:00:00,17.01.2024,19:00,CET,20:00,CET,11.428
2024-01-17 20:00:00,17.01.2024,20:00,CET,21:00,CET,10.98
2024-01-17 21:00:00,17.01.2024,21:00,CET,22:00,CET,10.109
2024-01-17 22:00:00,17.01.2024,22:00,CET,23:00,CET,9.428
2024-01-17 23:00:00,17.01.2024,23:00,CET,00:00,CET,8.417
2024-01-18 00:00:00,18.01.2024,00:00,CET,01:00,CET,8.133
2024-01-18 01:00:00,18.01.2024,01:00,CET,02:00,CET,7.72
2024-01-18 02:00:00,18.01.2024,02:00,CET,03:00,CET,7.529
2024-01-18 03:00:00,18.01.2024,03:00,CET,04:00,CET,7.491
2024-01-18 04:00:00,18.01.2024,04:00,CET,05:00,CET,7.757
2024-01-18 05:00:00,18.01.2024,05:00,CET,06:00,CET,8.1
2024-01-18 06:00:00,18.01.2024,06:00,CET,07:00,CET,9.144
2024-01-18 07:00:00,18.01.2024,07:00,CET,08:00,CET,11.155
2024-01-18 08:00:00,18.01.2024,08:00,CET,09:00,CET,12.589
2024-01-18 09:00:00,18.01.2024,09:00,CET,10:00,CET,12.217
2024-01-18 10:00:00,18.01.2024,10:00,CET,11:00,CET,11.09
2024-01-18 11:00:00,18.01.2024,11:00,CET,12:00,CET,10.795
2024-01-18 12:00:00,18.01.2024,12:00,CET,13:00,CET,9.355
2024-01-18 13:00:00,18.01.2024,13:00,CET,14:00,CET,8.762
2024-01-18 14:00:00,18.01.2024,14:00,CET,15:00,CET,8.643
2024-01-18 15:00:00,18.01.2024,15:00,CET,16:00,CET,9.425
2024-01-18 16:00:00,18.01.2024,16:00,CET,17:00,CET,9.952
2024-01-18 17:00:00,18.01.2024,17:00,CET,18:00,CET,10.468
2024-01-18 18:00:00,18.01.2024,18:00,CET,19:00,CET,10.326
2024-01-18 19:00:00,18.01.2024,19:00,CET,20:00,CET,9.453
2024-01-18 20:00:00,18.01.2024,20:00,CET,21:00,CET,8.697
2024-01-18 21:00:00,18.01.2024,21:00,CET,22:00,CET,8.312
2024-01-18 22:00:00,18.01.2024,22:00,CET,23:00,CET,8.093
2024-01-18 23:00:00,18.01.2024,23:00,CET,00:00,CET,7.361
2024-01-19 00:00:00,19.01.2024,00:00,CET,01:00,CET,7.058
2024-01-19 01:00:00,19.01.2024,01:00,CET,02:00,CET,6.695
2024-01-19 02:00:00,19.01.2024,02:00,CET,03:00,CET,6.563
2024-01-19 03:00:00,19.01.2024,03:00,CET,04:00,CET,6.276
2024-01-19 04:00:00,19.01.2024,04:00,CET,05:00,CET,6.332
2024-01-19 05:00:00,19.01.2024,05:00,CET,06:00,CET,6.747
2024-01-19 06:00:00,19.01.2024,06:00,CET,07:00,CET,7.794
2024-01-19 07:00:00,19.01.2024,07:00,CET,08:00,CET,8.717
2024-01-19 08:00:00,19.01.2024,08:00,CET,09:00,CET,10.427
2024-01-19 09:00:00,19.01.2024,09:00,CET,10:00,CET,10.306
2024-01-19 10:00:00,19.01.2024,10:00,CET,11:00,CET,9.515
2024-01-19 11:00:00,19.01.2024,11:00,CET,12:00,CET,8.636
2024-01-19 12:00:00,19.01.2024,12:00,CET,13:00,CET,7.683
2024-01-19 13:00:00,19.01.2024,13:00,CET,14:00,CET,7.335
2024-01-19 14:00:00,19.01.2024,14:00,CET,15:00,CET,7.521
2024-01-19 15:00:00,19.01.2024,15:00,CET,16:00,CET,7.745
2024-01-19 16:00:00,19.01.2024,16:00,CET,17:00,CET,8.469
2024-01-19 17:00:00,19.01.2024,17:00,CET,18:00,CET,9.36
2024-01-19 18:00:00,19.01.2024,18:00,CET,19:00,CET,9.17
2024-01-19 19:00:00,19.01.2024,19:00,CET,20:00,CET,8.223
2024-01-19 20:00:00,19.01.2024,20:00,CET,21:00,CET,7.4
2024-01-19 21:00:00,19.01.2024,21:00,CET,22:00,CET,7.112
2024-01-19 22:00:00,19.01.2024,22:00,CET,23:00,CET,6.864
2024-01-19 23:00:00,19.01.2024,23:00,CET,00:00,CET,6.475
2024-01-20 00:00:00,20.01.2024,00:00,CET,01:00,CET,6.6
2024-01-20 01:00:00,20.01.2024,01:00,CET,02:00,CET,6.345
2024-01-20 02:00:00,20.01.2024,02:00,CET,03:00,CET,6.354
2024-01-20 03:00:00,20.01.2024,03:00,CET,04:00,CET,6.182
2024-01-20 04:00:00,20.01.2024,04:00,CET,05:00,CET,6.185
2024-01-20 05:00:00,20.01.2024,05:00,CET,06:00,CET,6.175
2024-01-20 06:00:00,20.01.2024,06:00,CET,07:00,CET,6.259
2024-01-20 07:00:00,20.01.2024,07:00,CET,08:00,CET,6.69
2024-01-20 08:00:00,20.01.2024,08:00,CET,09:00,CET,7.482
2024-01-20 09:00:00,20.01.2024,09:00,CET,10:00,CET,7.79
2024-01-20 10:00:00,20.01.2024,10:00,CET,11:00,CET,7.18
2024-01-20 11:00:00,20.01.2024,11:00,CET,12:00,CET,7.077
2024-01-20 12:00:00,20.01.2024,12:00,CET,13:00,CET,6.773
2024-01-20 13:00:00,20.01.2024,13:00,CET,14:00,CET,6.878
2024-01-20 14:00:00,20.01.2024,14:00,CET,15:00,CET,7.339
2024-01-20 15:00:00,20.01.2024,15:00,CET,16:00,CET,7.911
2024-01-20 16:00:00,20.01.2024,16:00,CET,17:00,CET,8.78
2024-01-20 17:00:00,20.01.2024,17:00,CET,18:00,CET,9.493
2024-01-20 18:00:00,20.01.2024,18:00,CET,19:00,CET,9.987
2024-01-20 19:00:00,20.01.2024,19:00,CET,20:00,CET,9.157
2024-01-20 20:00:00,20.01.2024,20:00,CET,21:00,CET,8.197
2024-01-20 21:00:00,20.01.2024,21:00,CET,22:00,CET,7.574
2024-01-20 22:00:00,20.01.2024,22:00,CET,23:00,CET,7.468
2024-01-20 23:00:00,20.01.2024,23:00,CET,00:00,CET,6.913
2024-01-21 00:00:00,21.01.2024,00:00,CET,01:00,CET,6.683
2024-01-21 01:00:00,21.01.2024,01:00,CET,02:00,CET,5.755
2024-01-21 02:00:00,21.01.2024,02:00,CET,03:00,CET,5.515
2024-01-21 03:00:00,21.01.2024,03:00,CET,04:00,CET,5.089
2024-01-21 04:00:00,21.01.2024,04:00,CET,05:00,CET,4.851
2024-01-21 05:00:00,21.01.2024,05:00,CET,06:00,CET,4.745
2024-01-21 06:00:00,21.01.2024,06:00,CET,07:00,CET,4.553
2024-01-21 07:00:00,21.01.2024,07:00,CET,08:00,CET,4.396
2024-01-21 08:00:00,21.01.2024,08:00,CET,09:00,CET,5.136
2024-01-21 09:00:00,21.01.2024,09:00,CET,10:00,CET,5.436
2024-01-21 10:00:00,21.01.2024,10:00,CET,11:00,CET,4.606
2024-01-21 11:00:00,21.01.2024,11:00,CET,12:00,CET,4.867
2024-01-21 12:00:00,21.01.2024,12:00,CET,13:00,CET,3.848
2024-01-21 13:00:00,21.01.2024,13:00,CET,14:00,CET,3.769
2024-01-21 14:00:00,21.01.2024,14:00,CET,15:00,CET,4.43
2024-01-21 15:00:00,21.01.2024,15:00,CET,16:00,CET,4.904
2024-01-21 16:00:00,21.01.2024,16:00,CET,17:00,CET,4.983
2024-01-21 17:00:00,21.01.2024,17:00,CET,18:00,CET,5.665
2024-01-21 18:00:00,21.01.2024,18:00,CET,19:00,CET,6.145
2024-01-21 19:00:00,21.01.2024,19:00,CET,20:00,CET,5.864
2024-01-21 20:00:00,21.01.2024,20:00,CET,21:00,CET,5.15
2024-01-21 21:00:00,21.01.2024,21:00,CET,22:00,CET,5.246
2024-01-21 22:00:00,21.01.2024,22:00,CET,23:00,CET,5.039
2024-01-21 23:00:00,21.01.2024,23:00,CET,00:00,CET,3.946
2024-01-22 00:00:00,22.01.2024,00:00,CET,01:00,CET,3.666
2024-01-22 01:00:00,22.01.2024,01:00,CET,02:00,CET,2.224
2024-01-22 02:00:00,22.01.2024,02:00,CET,03:00,CET,1.862
2024-01-22 03:00:00,22.01.2024,03:00,CET,04:00,CET,0.504
2024-01-22 04:00:00,22.01.2024,04:00,CET,05:00,CET,0.506
2024-01-22 05:00:00,22.01.2024,05:00,CET,06:00,CET,2.0
2024-01-22 06:00:00,22.01.2024,06:00,CET,07:00,CET,4.05
2024-01-22 07:00:00,22.01.2024,07:00,CET,08:00,CET,6.047
2024-01-22 08:00:00,22.01.2024,08:00,CET,09:00,CET,6.648
2024-01-22 09:00:00,22.01.2024,09:00,CET,10:00,CET,5.758
2024-01-22 10:00:00,22.01.2024,10:00,CET,11:00,CET,6.155
2024-01-22 11:00:00,22.01.2024,11:00,CET,12:00,CET,6.06
2024-01-22 12:00:00,22.01.2024,12:00,CET,13:00,CET,5.692
2024-01-22 13:00:00,22.01.2024,13:00,CET,14:00,CET,5.672
2024-01-22 14:00:00,22.01.2024,14:00,CET,15:00,CET,5.823
2024-01-22 15:00:00,22.01.2024,15:00,CET,16:00,CET,5.973
2024-01-22 16:00:00,22.01.2024,16:00,CET,17:00,CET,5.999
2024-01-22 17:00:00,22.01.2024,17:00,CET,18:00,CET,7.094
2024-01-22 18:00:00,22.01.2024,18:00,CET,19:00,CET,7.735
2024-01-22 19:00:00,22.01.2024,19:00,CET,20:00,CET,7.199
2024-01-22 20:00:00,22.01.2024,20:00,CET,21:00,CET,6.665
2024-01-22 21:00:00,22.01.2024,21:00,CET,22:00,CET,5.7
2024-01-22 22:00:00,22.01.2024,22:00,CET,23:00,CET,5.589
2024-01-22 23:00:00,22.01.2024,23:00,CET,00:00,CET,4.988
2024-01-23 00:00:00,23.01.2024,00:00,CET,01:00,CET,1.623
2024-01-23 01:00:00,23.01.2024,01:00,CET,02:00,CET,1.01
2024-01-23 02:00:00,23.01.2024,02:00,CET,03:00,CET,0.937
2024-01-23 03:00:00,23.01.2024,03:00,CET,04:00,CET,0.417
2024-01-23 04:00:00,23.01.2024,04:00,CET,05:00,CET,1.022
2024-01-23 05:00:00,23.01.2024,05:00,CET,06:00,CET,3.923
2024-01-23 06:00:00,23.01.2024,06:00,CET,07:00,CET,5.976
2024-01-23 07:00:00,23.01.2024,07:00,CET,08:00,CET,7.642
2024-01-23 08:00:00,23.01.2024,08:00,CET,09:00,CET,6.982
2024-01-23 09:00:00,23.01.2024,09:00,CET,10:00,CET,6.993
2024-01-23 10:00:00,23.01.2024,10:00,CET,11:00,CET,5.997
2024-01-23 11:00:00,23.01.2024,11:00,CET,12:00,CET,5.98
2024-01-23 12:00:00,23.01.2024,12:00,CET,13:00,CET,5.914
2024-01-23 13:00:00,23.01.2024,13:00,CET,14:00,CET,5.943
2024-01-23 14:00:00,23.01.2024,14:00,CET,15:00,CET,6.27
2024-01-23 15:00:00,23.01.2024,15:00,CET,16:00,CET,7.463
2024-01-23 16:00:00,23.01.2024,16:00,CET,17:00,CET,7.895
2024-01-23 17:00:00,23.01.2024,17:00,CET,18:00,CET,8.159
2024-01-23 18:00:00,23.01.2024,18:00,CET,19:00,CET,8.451
2024-01-23 19:00:00,23.01.2024,19:00,CET,20:00,CET,7.455
2024-01-23 20:00:00,23.01.2024,20:00,CET,21:00,CET,6.195
2024-01-23 21:00:00,23.01.2024,21:00,CET,22:00,CET,5.374
2024-01-23 22:00:00,23.01.2024,22:00,CET,23:00,CET,4.536
2024-01-23 23:00:00,23.01.2024,23:00,CET,00:00,CET,3.326
2024-01-24 00:00:00,24.01.2024,00:00,CET,01:00,CET,0.305
2024-01-24 01:00:00,24.01.2024,01:00,CET,02:00,CET,-0.003
2024-01-24 02:00:00,24.01.2024,02:00,CET,03:00,CET,-0.064
2024-01-24 03:00:00,24.01.2024,03:00,CET,04:00,CET,-0.441
2024-01-24 04:00:00,24.01.2024,04:00,CET,05:00,CET,-0.484
2024-01-24 05:00:00,24.01.2024,05:00,CET,06:00,CET,-0.018
2024-01-24 06:00:00,24.01.2024,06:00,CET,07:00,CET,1.476
2024-01-24 07:00:00,24.01.2024,07:00,CET,08:00,CET,4.209
2024-01-24 08:00:00,24.01.2024,08:00,CET,09:00,CET,5.158
2024-01-24 09:00:00,24.01.2024,09:00,CET,10:00,CET,5.076
2024-01-24 10:00:00,24.01.2024,10:00,CET,11:00,CET,5.01
2024-01-24 11:00:00,24.01.2024,11:00,CET,12:00,CET,5.078
2024-01-24 12:00:00,24.01.2024,12:00,CET,13:00,CET,3.932
2024-01-24 13:00:00,24.01.2024,13:00,CET,14:00,CET,3.644
2024-01-24 14:00:00,24.01.2024,14:00,CET,15:00,CET,4.504
2024-01-24 15:00:00,24.01.2024,15:00,CET,16:00,CET,4.995
2024-01-24 16:00:00,24.01.2024,16:00,CET,17:00,CET,5.08
2024-01-24 17:00:00,24.01.2024,17:00,CET,18:00,CET,5.421
2024-01-24 18:00:00,24.01.2024,18:00,CET,19:00,CET,5.332
2024-01-24 19:00:00,24.01.2024,19:00,CET,20:00,CET,5.009
2024-01-24 20:00:00,24.01.2024,20:00,CET,21:00,CET,4.218
2024-01-24 21:00:00,24.01.2024,21:00,CET,22:00,CET,4.004
2024-01-24 22:00:00,24.01.2024,22:00,CET,23:00,CET,4.201
2024-01-24 23:00:00,24.01.2024,23:00,CET,00:00,CET,3.853
2024-01-25 00:00:00,25.01.2024,00:00,CET,01:00,CET,4.434
2024-01-25 01:00:00,25.01.2024,01:00,CET,02:00,CET,4.506
2024-01-25 02:00:00,25.01.2024,02:00,CET,03:00,CET,4.334
2024-01-25 03:00:00,25.01.2024,03:00,CET,04:00,CET,4.492
2024-01-25 04:00:00,25.01.2024,04:00,CET,05:00,CET,4.622
2024-01-25 05:00:00,25.01.2024,05:00,CET,06:00,CET,5.238
2024-01-25 06:00:00,25.01.2024,06:00,CET,07:00,CET,6.91
2024-01-25 07:00:00,25.01.2024,07:00,CET,08:00,CET,7.765
2024-01-25 08:00:00,25.01.2024,08:00,CET,09:00,CET,9.187
2024-01-25 09:00:00,25.01.2024,09:00,CET,10:00,CET,8.797
2024-01-25 10:00:00,25.01.2024,10:00,CET,11:00,CET,8.395
2024-01-25 11:00:00,25.01.2024,11:00,CET,12:00,CET,7.866
2024-01-25 12:00:00,25.01.2024,12:00,CET,13:00,CET,7.495
2024-01-25 13:00:00,25.01.2024,13:00,CET,14:00,CET,7.786
2024-01-25 14:00:00,25.01.2024,14:00,CET,15:00,CET,8.707
2024-01-25 15:00:00,25.01.2024,15:00,CET,16:00,CET,9.391
2024-01-25 16:00:00,25.01.2024,16:00,CET,17:00,CET,10.246
2024-01-25 17:00:00,25.01.2024,17:00,CET,18:00,CET,12.338
2024-01-25 18:00:00,25.01.2024,18:00,CET,19:00,CET,11.554
2024-01-25 19:00:00,25.01.2024,19:00,CET,20:00,CET,9.879
2024-01-25 20:00:00,25.01.2024,20:00,CET,21:00,CET,9.107
2024-01-25 21:00:00,25.01.2024,21:00,CET,22:00,CET,8.631
2024-01-25 22:00:00,25.01.2024,22:00,CET,23:00,CET,8.043
2024-01-25 23:00:00,25.01.2024,23:00,CET,00:00,CET,7.516
2024-01-26 00:00:00,26.01.2024,00:00,CET,01:00,CET,6.28
2024-01-26 01:00:00,26.01.2024,01:00,CET,02:00,CET,6.2
2024-01-26 02:00:00,26.01.2024,02:00,CET,03:00,CET,5.849
2024-01-26 03:00:00,26.01.2024,03:00,CET,04:00,CET,5.773
2024-01-26 04:00:00,26.01.2024,04:00,CET,05:00,CET,5.707
2024-01-26 05:00:00,26.01.2024,05:00,CET,06:00,CET,5.216
2024-01-26 06:00:00,26.01.2024,06:00,CET,07:00,CET,5.937
2024-01-26 07:00:00,26.01.2024,07:00,CET,08:00,CET,7.112
2024-01-26 08:00:00,26.01.2024,08:00,CET,09:00,CET,7.659
2024-01-26 09:00:00,26.01.2024,09:00,CET,10:00,CET,7.058
2024-01-26 10:00:00,26.01.2024,10:00,CET,11:00,CET,6.161
2024-01-26 11:00:00,26.01.2024,11:00,CET,12:00,CET,5.914
2024-01-26 12:00:00,26.01.2024,12:00,CET,13:00,CET,5.228
2024-01-26 13:00:00,26.01.2024,13:00,CET,14:00,CET,4.647
2024-01-26 14:00:00,26.01.2024,14:00,CET,15:00,CET,4.928
2024-01-26 15:00:00,26.01.2024,15:00,CET,16:00,CET,5.011
2024-01-26 16:00:00,26.01.2024,16:00,CET,17:00,CET,5.274
2024-01-26 17:00:00,26.01.2024,17:00,CET,18:00,CET,6.07
2024-01-26 18:00:00,26.01.2024,18:00,CET,19:00,CET,5.875
2024-01-26 19:00:00,26.01.2024,19:00,CET,20:00,CET,6.496
2024-01-26 20:00:00,26.01.2024,20:00,CET,21:00,CET,5.878
2024-01-26 21:00:00,26.01.2024,21:00,CET,22:00,CET,6.202
2024-01-26 22:00:00,26.01.2024,22:00,CET,23:00,CET,5.958
2024-01-26 23:00:00,26.01.2024,23:00,CET,00:00,CET,5.708
2024-01-27 00:00:00,27.01.2024,00:00,CET,01:00,CET,5.55
2024-01-27 01:00:00,27.01.2024,01:00,CET,02:00,CET,5.503
2024-01-27 02:00:00,27.01.2024,02:00,CET,03:00,CET,5.621
2024-01-27 03:00:00,27.01.2024,03:00,CET,04:00,CET,5.505
2024-01-27 04:00:00,27.01.2024,04:00,CET,05:00,CET,5.574
2024-01-27 05:00:00,27.01.2024,05:00,CET,06:00,CET,5.683
2024-01-27 06:00:00,27.01.2024,06:00,CET,07:00,CET,5.907
2024-01-27 07:00:00,27.01.2024,07:00,CET,08:00,CET,6.591
2024-01-27 08:00:00,27.01.2024,08:00,CET,09:00,CET,7.529
2024-01-27 09:00:00,27.01.2024,09:00,CET,10:00,CET,7.256
2024-01-27 10:00:00,27.01.2024,10:00,CET,11:00,CET,6.006
2024-01-27 11:00:00,27.01.2024,11:00,CET,12:00,CET,5.661
2024-01-27 12:00:00,27.01.2024,12:00,CET,13:00,CET,5.584
2024-01-27 13:00:00,27.01.2024,13:00,CET,14:00,CET,5.388
2024-01-27 14:00:00,27.01.2024,14:00,CET,15:00,CET,5.972
2024-01-27 15:00:00,27.01.2024,15:00,CET,16:00,CET,7.244
2024-01-27 16:00:00,27.01.2024,16:00,CET,17:00,CET,8.362
2024-01-27 17:00:00,27.01.2024,17:00,CET,18:00,CET,9.337
2024-01-27 18:00:00,27.01.2024,18:00,CET,19:00,CET,9.595
2024-01-27 19:00:00,27.01.2024,19:00,CET,20:00,CET,9.253
2024-01-27 20:00:00,27.01.2024,20:00,CET,21:00,CET,8.442
2024-01-27 21:00:00,27.01.2024,21:00,CET,22:00,CET,7.607
2024-01-27 22:00:00,27.01.2024,22:00,CET,23:00,CET,7.597
2024-01-27 23:00:00,27.01.2024,23:00,CET,00:00,CET,7.27
2024-01-28 00:00:00,28.01.2024,00:00,CET,01:00,CET,6.677
2024-01-28 01:00:00,28.01.2024,01:00,CET,02:00,CET,6.092
2024-01-28 02:00:00,28.01.2024,02:00,CET,03:00,CET,5.965
2024-01-28 03:00:00,28.01.2024,03:00,CET,04:00,CET,5.994
2024-01-28 04:00:00,28.01.2024,04:00,CET,05:00,CET,6.14
2024-01-28 05:00:00,28.01.2024,05:00,CET,06:00,CET,6.411
2024-01-28 06:00:00,28.01.2024,06:00,CET,07:00,CET,6.053
2024-01-28 07:00:00,28.01.2024,07:00,CET,08:00,CET,5.964
2024-01-28 08:00:00,28.01.2024,08:00,CET,09:00,CET,5.963
2024-01-28 09:00:00,28.01.2024,09:00,CET,10:00,CET,5.508
2024-01-28 10:00:00,28.01.2024,10:00,CET,11:00,CET,5.116
2024-01-28 11:00:00,28.01.2024,11:00,CET,12:00,CET,4.575
2024-01-28 12:00:00,28.01.2024,12:00,CET,13:00,CET,4.158
2024-01-28 13:00:00,28.01.2024,13:00,CET,14:00,CET,4.009
2024-01-28 14:00:00,28.01.2024,14:00,CET,15:00,CET,5.065
2024-01-28 15:00:00,28.01.2024,15:00,CET,16:00,CET,5.641
2024-01-28 16:00:00,28.01.2024,16:00,CET,17:00,CET,6.887
2024-01-28 17:00:00,28.01.2024,17:00,CET,18:00,CET,7.784
2024-01-28 18:00:00,28.01.2024,18:00,CET,19:00,CET,7.193
2024-01-28 19:00:00,28.01.2024,19:00,CET,20:00,CET,6.988
2024-01-28 20:00:00,28.01.2024,20:00,CET,21:00,CET,6.825
2024-01-28 21:00:00,28.01.2024,21:00,CET,22:00,CET,5.717
2024-01-28 22:00:00,28.01.2024,22:00,CET,23:00,CET,5.943
2024-01-28 23:00:00,28.01.2024,23:00,CET,00:00,CET,5.6
2024-01-29 00:00:00,29.01.2024,00:00,CET,01:00,CET,4.997
2024-01-29 01:00:00,29.01.2024,01:00,CET,02:00,CET,4.726
2024-01-29 02:00:00,29.01.2024,02:00,CET,03:00,CET,4.812
2024-01-29 03:00:00,29.01.2024,03:00,CET,04:00,CET,4.797
2024-01-29 04:00:00,29.01.2024,04:00,CET,05:00,CET,5.158
2024-01-29 05:00:00,29.01.2024,05:00,CET,06:00,CET,6.006
2024-01-29 06:00:00,29.01.2024,06:00,CET,07:00,CET,8.0
2024-01-29 07:00:00,29.01.2024,07:00,CET,08:00,CET,9.357
2024-01-29 08:00:00,29.01.2024,08:00,CET,09:00,CET,9.917
2024-01-29 09:00:00,29.01.2024,09:00,CET,10:00,CET,8.839
2024-01-29 10:00:00,29.01.2024,10:00,CET,11:00,CET,7.89
2024-01-29 11:00:00,29.01.2024,11:00,CET,12:00,CET,7.127
2024-01-29 12:00:00,29.01.2024,12:00,CET,13:00,CET,7.024
2024-01-29 13:00:00,29.01.2024,13:00,CET,14:00,CET,7.499
2024-01-29 14:00:00,29.01.2024,14:00,CET,15:00,CET,8.255
2024-01-29 15:00:00,29.01.2024,15:00,CET,16:00,CET,9.76
2024-01-29 16:00:00,29.01.2024,16:00,CET,17:00,CET,10.843
2024-01-29 17:00:00,29.01.2024,17:00,CET,18:00,CET,12.742
2024-01-29 18:00:00,29.01.2024,18:00,CET,19:00,CET,11.73
2024-01-29 19:00:00,29.01.2024,19:00,CET,20:00,CET,10.752
2024-01-29 20:00:00,29.01.2024,20:00,CET,21:00,CET,9.198
2024-01-29 21:00:00,29.01.2024,21:00,CET,22:00,CET,8.679
2024-01-29 22:00:00,29.01.2024,22:00,CET,23:00,CET,8.342
2024-01-29 23:00:00,29.01.2024,23:00,CET,00:00,CET,8.029
2024-01-30 00:00:00,30.01.2024,00:00,CET,01:00,CET,7.194
2024-01-30 01:00:00,30.01.2024,01:00,CET,02:00,CET,6.879
2024-01-30 02:00:00,30.01.2024,02:00,CET,03:00,CET,6.937
2024-01-30 03:00:00,30.01.2024,03:00,CET,04:00,CET,6.744
2024-01-30 04:00:00,30.01.2024,04:00,CET,05:00,CET,6.718
2024-01-30 05:00:00,30.01.2024,05:00,CET,06:00,CET,6.937
2024-01-30 06:00:00,30.01.2024,06:00,CET,07:00,CET,7.843
2024-01-30 07:00:00,30.01.2024,07:00,CET,08:00,CET,9.06
2024-01-30 08:00:00,30.01.2024,08:00,CET,09:00,CET,9.593
2024-01-30 09:00:00,30.01.2024,09:00,CET,10:00,CET,8.493
2024-01-30 10:00:00,30.01.2024,10:00,CET,11:00,CET,7.715
2024-01-30 11:00:00,30.01.2024,11:00,CET,12:00,CET,7.01
2024-01-30 12:00:00,30.01.2024,12:00,CET,13:00,CET,6.81
2024-01-30 13:00:00,30.01.2024,13:00,CET,14:00,CET,6.823
2024-01-30 14:00:00,30.01.2024,14:00,CET,15:00,CET,7.193
2024-01-30 15:00:00,30.01.2024,15:00,CET,16:00,CET,7.949
2024-01-30 16:00:00,30.01.2024,16:00,CET,17:00,CET,8.236
2024-01-30 17:00:00,30.01.2024,17:00,CET,18:00,CET,8.817
2024-01-30 18:00:00,30.01.2024,18:00,CET,19:00,CET,9.923
2024-01-30 19:00:00,30.01.2024,19:00,CET,20:00,CET,9.191
2024-01-30 20:00:00,30.01.2024,20:00,CET,21:00,CET,8.604
2024-01-30 21:00:00,30.01.2024,21:00,CET,22:00,CET,7.8
2024-01-30 22:00:00,30.01.2024,22:00,CET,23:00,CET,7.501
2024-01-30 23:00:00,30.01.2024,23:00,CET,00:00,CET,7.151
2024-01-31 00:00:00,31.01.2024,00:00,CET,01:00,CET,7.173
2024-01-31 01:00:00,31.01.2024,01:00,CET,02:00,CET,7.019
2024-01-31 02:00:00,31.01.2024,02:00,CET,03:00,CET,7.089
2024-01-31 03:00:00,31.01.2024,03:00,CET,04:00,CET,6.982
2024-01-31 04:00:00,31.01.2024,04:00,CET,05:00,CET,6.914
2024-01-31 05:00:00,31.01.2024,05:00,CET,06:00,CET,7.382
2024-01-31 06:00:00,31.01.2024,06:00,CET,07:00,CET,8.485
2024-01-31 07:00:00,31.01.2024,07:00,CET,08:00,CET,10.817
2024-01-31 08:00:00,31.01.2024,08:00,CET,09:00,CET,11.993
2024-01-31 09:00:00,31.01.2024,09:00,CET,10:00,CET,9.361
2024-01-31 10:00:00,31.01.2024,10:00,CET,11:00,CET,8.298
2024-01-31 11:00:00,31.01.2024,11:00,CET,12:00,CET,7.709
2024-01-31 12:00:00,31.01.2024,12:00,CET,13:00,CET,7.491
2024-01-31 13:00:00,31.01.2024,13:00,CET,14:00,CET,6.766
